new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,34,18,0,0,4,10,3
0,0,4,10,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,14,9
0,0,1,14,9,0,0,1,11,8
0,0,1,11,8,0,0,4,18,18
0,0,4,18,18,0,0,1,0,0
0,0,1,0,0,0,0,1,14,9
0,0,1,14,9,0,0,1,11,8
0,0,1,11,8,0,0,4,18,18
0,0,4,18,18,0,0,0,0,0
0,0,0,0,0,0,0,2,2,2
0,0,2,2,2,0,0,0,0,0
0,0,0,0,0,0,0,2,16,14
0,0,2,16,14,0,0,2,2,3
0,0,2,2,3,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,2,95,44
1,0,2,95,44,0,0,3,96,30
0,0,3,96,30,0,0,2,4,1
0,0,2,4,1,0,0,2,22,7
0,0,2,22,7,0,0,1,6,6
0,0,1,6,6,0,0,1,2,1
0,0,1,2,1,0,0,4,4,4
0,0,4,4,4,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,37,53
0,0,2,37,53,0,0,0,0,0
0,0,0,0,0,0,0,7,52,88
0,0,7,52,88,0,0,2,6,15
0,0,2,6,15,0,0,0,0,0
0,0,0,0,0,0,0,1,2,5
0,0,1,2,5,0,0,2,6,4
0,0,2,6,4,0,0,2,7,9
0,0,2,7,9,0,0,1,2,2
0,0,1,2,2,0,0,2,2,6
0,0,2,2,6,0,0,34,129,100
0,0,34,129,100,0,0,4,50,4
0,0,4,50,4,0,0,0,0,0
0,0,0,0,0,0,0,6,25,13
0,0,6,25,13,0,0,0,0,0
0,0,0,0,0,0,0,4,6,4
0,0,4,6,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,18,13
0,0,2,18,13,5,0,4,133,11
5,0,4,133,11,0,0,2,6,3
0,0,2,6,3,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,12
0,1,1,0,12,0,0,1,2,2
0,0,1,2,2,5,0,6,274,6
5,0,6,274,6,0,0,4,35,11
0,0,4,35,11,0,2,7,44,67
0,2,7,44,67,0,0,1,4,21
0,0,1,4,21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,13,14
0,0,2,13,14,0,0,1,0,0
0,0,1,0,0,0,0,2,20,12
0,0,2,20,12,0,0,4,19,11
0,0,4,19,11,0,0,2,26,28
0,0,2,26,28,0,0,2,50,10
0,0,2,50,10,0,0,4,47,44
0,0,4,47,44,9,0,9,390,262
9,0,9,390,262,0,0,1,20,12
0,0,1,20,12,0,0,2,14,6
0,0,2,14,6,0,0,1,39,39
0,0,1,39,39,0,0,1,4,3
0,0,1,4,3,0,0,4,57,8
0,0,4,57,8,0,0,1,10,3
0,0,1,10,3,0,0,7,7,7
0,0,7,7,7,4,0,4,236,5
4,0,4,236,5,1,0,5,206,106
1,0,5,206,106,0,0,5,128,11
0,0,5,128,11,0,0,3,40,4
0,0,3,40,4,0,0,2,2,2
0,0,2,2,2,0,0,3,13,2
0,0,3,13,2,0,0,3,12,9
0,0,3,12,9,2,0,1,1103,0
2,0,1,1103,0,1,0,5,82,2
1,0,5,82,2,0,0,2,30,9
0,0,2,30,9,0,0,1,14,14
0,0,1,14,14,0,0,5,43,43
0,0,5,43,43,0,0,2,2,2
0,0,2,2,2,0,0,5,37,2
0,0,5,37,2,0,0,1,6,10
0,0,1,6,10,0,0,4,24,9
0,0,4,24,9,0,0,2,3,3
0,0,2,3,3,0,0,4,11,6
0,0,4,11,6,0,0,1,0,0
0,0,1,0,0,0,0,2,15,12
0,0,2,15,12,0,0,5,46,46
0,0,5,46,46,0,0,1,12,12
0,0,1,12,12,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,10
0,0,1,0,10,0,10,2,2,1141
0,10,2,2,1141,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,4,13,3
0,0,4,13,3,0,0,5,19,17
0,0,5,19,17,0,0,2,2,2
0,0,2,2,2,0,0,3,3,9
0,0,3,3,9,0,0,5,44,10
0,0,5,44,10,1,0,4,40,34
1,0,4,40,34,0,0,3,18,17
0,0,3,18,17,0,0,7,50,24
0,0,7,50,24,0,0,1,8,0
0,0,1,8,0,0,0,0,0,0
0,0,0,0,0,1,1,6,89,111
1,1,6,89,111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,7,1
0,0,1,7,1,0,0,3,4,4
0,0,3,4,4,1,2,9,475,409
1,2,9,475,409,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,2,2
0,0,1,2,2,0,0,1,3,5
0,0,1,3,5,0,0,9,49,79
0,0,9,49,79,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,449,449
0,0,10,449,449,0,0,0,0,0
0,0,0,0,0,0,0,2,14,9
0,0,2,14,9,0,0,1,0,0
0,0,1,0,0,0,0,4,35,31
0,0,4,35,31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,2
0,0,1,1,2,0,0,0,0,0
0,0,0,0,0,0,0,4,4,5
0,0,4,4,5,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0
0,0,1,2,0,2,0,0,50,0
2,0,0,50,0,0,0,1,3,1
0,0,1,3,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,3,6,458,454
4,3,6,458,454,0,0,1,4,3
0,0,1,4,3,0,0,1,0,4
0,0,1,0,4,0,0,1,0,0
0,0,1,0,0,0,0,1,8,2
0,0,1,8,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,3,3
0,0,2,3,3,0,0,5,6,9
0,0,5,6,9,1,0,4,67,4
1,0,4,67,4,0,0,1,1,4
0,0,1,1,4,0,0,5,110,45
0,0,5,110,45,0,0,11,137,155
0,0,11,137,155,0,0,1,0,0
0,0,1,0,0,0,0,1,12,13
0,0,1,12,13,0,0,1,0,0
0,0,1,0,0,0,1,4,4,57
0,1,4,4,57,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,5,17
0,0,15,5,17,0,0,1,11,40
0,0,1,11,40,0,0,1,6,5
0,0,1,6,5,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,17,9
0,0,2,17,9,0,0,1,4,3
0,0,1,4,3,0,0,2,41,7
0,0,2,41,7,0,0,7,60,51
0,0,7,60,51,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,3,3
0,0,2,3,3,0,0,4,9,9
0,0,4,9,9,0,0,15,19,19
0,0,15,19,19,0,0,0,0,0
0,0,0,0,0,2,0,13,206,196
2,0,13,206,196,0,0,2,6,9
0,0,2,6,9,0,0,2,43,1
0,0,2,43,1,0,0,2,5,7
0,0,2,5,7,0,0,2,2,2
0,0,2,2,2,0,1,2,5,20
0,1,2,5,20,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,5,412,12
1,0,5,412,12,1,0,3,70,23
1,0,3,70,23,0,0,2,2,6
0,0,2,2,6,3,0,16,303,92
3,0,16,303,92,0,0,1,0,2
0,0,1,0,2,0,0,0,0,0
0,0,0,0,0,0,0,10,34,14
0,0,10,34,14,0,0,6,9,1
0,0,6,9,1,0,0,1,0,0
0,0,1,0,0,0,0,1,1,6
0,0,1,1,6,0,0,1,2,0
0,0,1,2,0,0,0,1,7,0
0,0,1,7,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,2
0,0,1,2,2,0,0,0,0,0
0,0,0,0,0,0,0,5,39,34
0,0,5,39,34,0,0,1,0,0
0,0,1,0,0,0,0,2,5,4
0,0,2,5,4,0,0,0,0,0
0,0,0,0,0,0,0,4,28,8
0,0,4,28,8,0,0,3,23,11
0,0,3,23,11,0,0,1,19,13
0,0,1,19,13,0,0,3,13,6
0,0,3,13,6,3,0,5,148,17
3,0,5,148,17,0,0,3,54,25
0,0,3,54,25,0,0,2,64,7
0,0,2,64,7,0,0,2,20,9
0,0,2,20,9,0,0,3,127,37
0,0,3,127,37,0,0,1,0,0
0,0,1,0,0,0,0,3,13,2
0,0,3,13,2,0,0,1,7,6
0,0,1,7,6,0,0,1,9,3
0,0,1,9,3,0,0,1,2,2
0,0,1,2,2,0,0,3,23,18
0,0,3,23,18,0,0,5,21,46
0,0,5,21,46,0,0,2,25,22
0,0,2,25,22,0,0,2,17,1
0,0,2,17,1,0,0,3,8,7
0,0,3,8,7,0,0,4,45,23
0,0,4,45,23,1,0,3,96,13
1,0,3,96,13,0,0,2,5,3
0,0,2,5,3,0,0,3,48,4
0,0,3,48,4,0,0,1,6,5
0,0,1,6,5,0,0,2,2,0
0,0,2,2,0,0,0,3,6,19
0,0,3,6,19,0,0,2,42,11
0,0,2,42,11,0,0,1,0,0
0,0,1,0,0,0,0,3,83,24
0,0,3,83,24,0,0,2,22,10
0,0,2,22,10,0,0,3,10,2
0,0,3,10,2,0,0,2,22,11
0,0,2,22,11,0,0,1,10,10
0,0,1,10,10,0,0,1,12,1
0,0,1,12,1,0,0,1,5,2
0,0,1,5,2,3,0,7,280,91
3,0,7,280,91,0,0,2,30,28
0,0,2,30,28,0,0,2,3,2
0,0,2,3,2,0,0,3,22,25
0,0,3,22,25,0,0,2,2,6
0,0,2,2,6,0,0,1,5,4
0,0,1,5,4,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,0,5,100,23
1,0,5,100,23,0,0,3,16,10
0,0,3,16,10,1,0,3,44,7
1,0,3,44,7,0,0,1,20,12
0,0,1,20,12,0,0,1,0,0
0,0,1,0,0,0,0,4,21,26
0,0,4,21,26,0,0,1,4,0
0,0,1,4,0,1,0,3,98,26
1,0,3,98,26,0,0,11,36,49
0,0,11,36,49,0,0,5,5,5
0,0,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,3,3
0,0,1,3,3,0,1,4,107,185
0,1,4,107,185,0,0,2,34,46
0,0,2,34,46,0,0,0,0,0
0,0,0,0,0,2,0,2,140,118
2,0,2,140,118,0,0,3,73,77
0,0,3,73,77,0,0,2,9,11
0,0,2,9,11,0,0,1,10,8
0,0,1,10,8,0,0,2,15,15
0,0,2,15,15,0,0,0,0,0
0,0,0,0,0,0,0,2,2,2
0,0,2,2,2,0,0,0,0,0
0,0,0,0,0,2,0,2,59,0
2,0,2,59,0,0,0,1,35,0
0,0,1,35,0,0,0,1,66,0
0,0,1,66,0,0,0,1,16,6
0,0,1,16,6,0,0,1,9,2
0,0,1,9,2,0,0,1,83,10
0,0,1,83,10,0,0,1,62,21
