new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
1,0,0,17,0,0,0,1,54,10
0,0,1,54,10,0,0,2,18,20
0,0,2,18,20,0,0,2,6,0
0,0,2,6,0,0,0,2,8,2
0,0,2,8,2,0,0,2,30,16
0,0,2,30,16,0,0,2,4,2
0,0,2,4,2,0,0,2,10,6
0,0,2,10,6,1,0,0,59,0
1,0,0,59,0,0,0,1,0,0
0,0,1,0,0,0,0,1,8,2
0,0,1,8,2,0,0,2,2,2
0,0,2,2,2,0,0,2,10,6
0,0,2,10,6,0,0,2,8,30
0,0,2,8,30,0,0,1,0,0
0,0,1,0,0,0,0,1,72,58
0,0,1,72,58,0,0,2,64,64
0,0,2,64,64,0,0,1,6,6
0,0,1,6,6,0,0,1,4,0
0,0,1,4,0,0,0,1,37,10
0,0,1,37,10,0,0,1,4,0
0,0,1,4,0,0,0,1,70,18
0,0,1,70,18,3,0,0,1001,0
3,0,0,1001,0,0,0,1,1,5
0,0,1,1,5,0,0,1,2,0
0,0,1,2,0,0,0,1,71,10
0,0,1,71,10,0,0,1,4,0
0,0,1,4,0,0,0,1,5,0
0,0,1,5,0,0,0,1,23,16
0,0,1,23,16,0,0,1,5,7
0,0,1,5,7,0,0,1,0,0
0,0,1,0,0,0,0,1,8,0
0,0,1,8,0,0,0,1,8,0
0,0,1,8,0,0,0,1,5,6
0,0,1,5,6,0,0,1,48,17
0,0,1,48,17,0,0,1,0,0
0,0,1,0,0,0,0,1,46,9
0,0,1,46,9,0,0,4,12,20
0,0,4,12,20,0,0,4,24,16
0,0,4,24,16,2,0,0,408,0
2,0,0,408,0,0,0,1,37,5
0,0,1,37,5,0,0,1,12,0
0,0,1,12,0,0,0,1,50,5
0,0,1,50,5,0,0,1,0,0
0,0,1,0,0,0,0,1,47,28
0,0,1,47,28,0,0,1,3,3
0,0,1,3,3,0,0,1,39,0
0,0,1,39,0,0,0,1,2,0
0,0,1,2,0,0,0,1,3,0
0,0,1,3,0,0,0,1,165,1
0,0,1,165,1,0,0,1,33,1
0,0,1,33,1,0,0,1,7,7
0,0,1,7,7,0,0,1,0,4
0,0,1,0,4,0,0,1,32,11
0,0,1,32,11,0,0,1,1,34
0,0,1,1,34,0,0,1,72,5
0,0,1,72,5,0,0,1,37,1
0,0,1,37,1,0,0,1,4,4
0,0,1,4,4,0,0,1,9,10
0,0,1,9,10,2,0,0,373,0
2,0,0,373,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,3,0
0,0,1,3,0,0,0,5,164,135
0,0,5,164,135,0,0,1,0,0
0,0,1,0,0,0,0,1,13,2
0,0,1,13,2,16,0,0,1007,0
16,0,0,1007,0,0,0,1,0,0
0,0,1,0,0,0,0,1,4,49
0,0,1,4,49,0,0,1,0,0
0,0,1,0,0,0,0,1,2,1
0,0,1,2,1,0,0,1,33,1
0,0,1,33,1,0,0,1,14,10
0,0,1,14,10,0,0,1,0,0
0,0,1,0,0,0,0,1,73,9
0,0,1,73,9,0,0,2,12,4
0,0,2,12,4,0,0,10,70,86
0,0,10,70,86,0,0,4,14,9
0,0,4,14,9,0,0,1,0,2
0,0,1,0,2,0,0,1,5,3
0,0,1,5,3,0,0,1,7,6
0,0,1,7,6,0,0,1,4,0
0,0,1,4,0,0,0,1,9,8
0,0,1,9,8,0,0,1,10,7
0,0,1,10,7,0,0,1,4,0
0,0,1,4,0,0,0,6,34,24
0,0,6,34,24,1,0,0,494,0
1,0,0,494,0,0,0,1,326,78
0,0,1,326,78,0,0,1,38,10
0,0,1,38,10,0,0,1,13,7
0,0,1,13,7,0,0,3,5,5
0,0,3,5,5,0,0,1,11,9
0,0,1,11,9,6,0,0,361,0
6,0,0,361,0,0,0,1,76,17
0,0,1,76,17,0,0,1,46,12
0,0,1,46,12,0,0,1,0,0
