new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,6,14,0,0,2,18,11
0,0,2,18,11,0,0,2,24,13
0,0,2,24,13,0,0,1,0,0
0,0,1,0,0,0,0,3,31,29
0,0,3,31,29,0,0,1,3,7
0,0,1,3,7,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,7,3
0,0,1,7,3,10,17,29,2935,6766
10,17,29,2935,6766,0,0,1,87,0
0,0,1,87,0,0,0,4,167,24
0,0,4,167,24,0,0,2,25,18
0,0,2,25,18,1,0,0,227,0
1,0,0,227,0,0,0,7,36,10
0,0,7,36,10,0,0,7,294,205
0,0,7,294,205,0,0,1,33,11
0,0,1,33,11,0,0,2,24,1
0,0,2,24,1,0,0,3,3,5
0,0,3,3,5,0,0,2,1,7
0,0,2,1,7,0,0,1,2,1
0,0,1,2,1,0,0,1,5,2
0,0,1,5,2,2,0,0,135,0
2,0,0,135,0,0,0,1,2,8
0,0,1,2,8,0,0,1,21,13
0,0,1,21,13,0,0,1,0,0
0,0,1,0,0,0,0,2,202,15
0,0,2,202,15,0,0,2,53,3
0,0,2,53,3,0,0,5,63,59
0,0,5,63,59,0,0,2,18,4
0,0,2,18,4,0,0,2,36,5
0,0,2,36,5,0,0,5,231,109
0,0,5,231,109,0,0,1,2,2
0,0,1,2,2,0,0,2,59,11
0,0,2,59,11,0,0,4,127,138
0,0,4,127,138,0,0,4,1175,955
0,0,4,1175,955,0,0,1,0,0
0,0,1,0,0,0,0,1,49,34
0,0,1,49,34,0,0,3,41,0
0,0,3,41,0,0,0,3,15,8
0,0,3,15,8,6,2,3,2045,1878
6,2,3,2045,1878,0,0,4,78,23
0,0,4,78,23,0,0,1,27,23
0,0,1,27,23,0,0,1,45,0
0,0,1,45,0,0,0,1,1,2
0,0,1,1,2,0,0,9,44,64
0,0,9,44,64,0,0,9,419,191
0,0,9,419,191,0,0,2,17,6
0,0,2,17,6,0,0,7,74,55
0,0,7,74,55,0,0,2,10,4
