new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,4,17,17,0,0,4,17,17
0,0,4,17,17,0,0,4,34,14
0,0,4,34,14,0,0,6,43,73
0,0,6,43,73,0,0,8,53,52
0,0,8,53,52,1,0,6,91,46
1,0,6,91,46,0,0,15,416,364
0,0,15,416,364,0,0,1,7,1
0,0,1,7,1,0,0,6,69,7
0,0,6,69,7,0,0,6,56,21
0,0,6,56,21,0,0,2,45,32
0,0,2,45,32,0,0,1,38,9
0,0,1,38,9,0,0,6,24,5
0,0,6,24,5,0,0,2,5,1
0,0,2,5,1,0,0,5,45,44
0,0,5,45,44,0,0,5,50,54
0,0,5,50,54,0,0,4,26,39
0,0,4,26,39,0,0,2,13,12
0,0,2,13,12,0,0,2,14,12
0,0,2,14,12,0,0,1,3,10
0,0,1,3,10,0,4,5,68,145
0,4,5,68,145,0,0,9,275,275
0,0,9,275,275,0,0,1,3,1
0,0,1,3,1,0,0,5,44,2
0,0,5,44,2,0,0,2,10,5
0,0,2,10,5,0,0,1,3,3
0,0,1,3,3,0,0,2,14,0
0,0,2,14,0,1,0,10,1485,1370
1,0,10,1485,1370,1,0,3,107,16
1,0,3,107,16,0,0,1,0,4
0,0,1,0,4,0,0,1,39,21
0,0,1,39,21,0,0,7,114,54
0,0,7,114,54,0,0,3,54,50
0,0,3,54,50,0,0,1,4,14
0,0,1,4,14,0,0,4,158,42
0,0,4,158,42,0,0,1,78,58
0,0,1,78,58,0,0,1,5,2
0,0,1,5,2,0,0,1,0,0
0,0,1,0,0,0,0,1,46,8
0,0,1,46,8,0,0,4,5,22
0,0,4,5,22,0,0,3,70,20
0,0,3,70,20,0,0,10,79,149
0,0,10,79,149,0,0,3,87,68
0,0,3,87,68,0,0,1,59,54
0,0,1,59,54,0,0,1,47,52
0,0,1,47,52,0,0,4,9,11
0,0,4,9,11,0,0,1,13,10
0,0,1,13,10,1,0,7,214,23
1,0,7,214,23,0,0,4,34,4
0,0,4,34,4,0,0,4,32,23
0,0,4,32,23,0,0,2,117,16
0,0,2,117,16,0,0,2,4,1
0,0,2,4,1,0,0,4,35,6
0,0,4,35,6,0,0,1,0,0
0,0,1,0,0,0,0,1,58,9
0,0,1,58,9,0,0,11,172,192
0,0,11,172,192,0,0,2,95,36
0,0,2,95,36,0,0,1,6,0
0,0,1,6,0,0,0,2,12,5
0,0,2,12,5,0,0,1,2,1
0,0,1,2,1,0,0,1,5,2
0,0,1,5,2,0,0,1,4,6
0,0,1,4,6,0,0,2,9,5
0,0,2,9,5,0,0,1,0,0
0,0,1,0,0,0,0,5,45,28
0,0,5,45,28,0,0,1,12,11
0,0,1,12,11,0,0,1,9,1
0,0,1,9,1,0,0,1,21,21
0,0,1,21,21,0,0,2,23,22
0,0,2,23,22,0,0,2,10,6
0,0,2,10,6,0,0,3,7,7
0,0,3,7,7,0,0,4,23,7
0,0,4,23,7,0,0,1,2,1
0,0,1,2,1,0,0,6,62,61
0,0,6,62,61,0,0,2,11,6
0,0,2,11,6,1,0,0,44,0
1,0,0,44,0,0,0,1,36,30
0,0,1,36,30,0,0,1,7,9
0,0,1,7,9,0,0,1,303,295
0,0,1,303,295,0,0,1,13,12
0,0,1,13,12,0,0,1,35,35
0,0,1,35,35,0,0,1,53,81
0,0,1,53,81,0,0,1,4,0
0,0,1,4,0,0,0,1,59,31
0,0,1,59,31,0,0,1,18,14
0,0,1,18,14,0,0,1,1,2
0,0,1,1,2,0,0,1,10,4
0,0,1,10,4,0,0,2,18,6
0,0,2,18,6,0,0,7,70,27
0,0,7,70,27,0,0,4,17,4
0,0,4,17,4,0,0,3,19,1
0,0,3,19,1,0,0,5,75,26
0,0,5,75,26,0,0,1,0,0
0,0,1,0,0,0,0,2,23,18
0,0,2,23,18,0,0,1,10,11
0,0,1,10,11,0,0,1,9,7
0,0,1,9,7,0,0,8,81,16
0,0,8,81,16,0,0,1,0,0
0,0,1,0,0,0,0,4,94,77
0,0,4,94,77,0,0,4,39,77
0,0,4,39,77,1,0,17,616,497
1,0,17,616,497,0,0,1,0,5
0,0,1,0,5,0,0,1,0,0
0,0,1,0,0,0,0,2,4,1
0,0,2,4,1,0,0,2,100,11
0,0,2,100,11,0,0,1,27,3
0,0,1,27,3,0,0,1,120,89
0,0,1,120,89,0,0,9,108,62
0,0,9,108,62,0,0,3,18,1
0,0,3,18,1,0,0,1,0,5
0,0,1,0,5,0,0,1,54,14
0,0,1,54,14,0,0,2,10,0
0,0,2,10,0,0,0,4,25,19
0,0,4,25,19,0,0,2,83,60
0,0,2,83,60,0,0,2,184,130
0,0,2,184,130,0,0,1,41,10
0,0,1,41,10,0,0,1,31,28
0,0,1,31,28,0,0,8,66,42
0,0,8,66,42,0,0,1,3,4
0,0,1,3,4,0,0,1,12,2
0,0,1,12,2,0,0,4,59,42
0,0,4,59,42,0,0,1,19,4
0,0,1,19,4,6,0,0,1002,0
6,0,0,1002,0,0,0,1,3,3
0,0,1,3,3,0,0,3,44,34
0,0,3,44,34,0,0,3,49,40
