new_files,deleted_files,modified_files,inserted_lines,deleted_lines,new_files_pred,deleted_files_pred,modified_files_pred,inserted_lines_pred,deleted_lines_pred
0,0,1,3,4,0,0,1,3,1
0,0,1,3,1,0,0,2,60,6
0,0,2,60,6,0,0,2,7,0
0,0,2,7,0,0,0,1,0,0
0,0,1,0,0,2,0,3,84,14
2,0,3,84,14,0,0,1,12,2
0,0,1,12,2,0,0,2,161,54
0,0,2,161,54,0,0,2,10,6
0,0,2,10,6,0,0,2,103,7
0,0,2,103,7,30,0,4,21013,29
30,0,4,21013,29,0,0,1,0,130
0,0,1,0,130,0,0,1,0,0
0,0,1,0,0,0,0,1,2,2
0,0,1,2,2,1,1,5,21,102
1,1,5,21,102,0,0,1,94,0
0,0,1,94,0,0,0,1,0,0
0,0,1,0,0,0,0,1,10,1
0,0,1,10,1,0,0,2,2,2
0,0,2,2,2,0,0,5,41,25
0,0,5,41,25,0,0,2,0,4
0,0,2,0,4,0,0,5,44,44
0,0,5,44,44,0,0,5,64,48
0,0,5,64,48,0,0,8,64,39
0,0,8,64,39,0,0,1,3,3
0,0,1,3,3,0,0,1,0,0
0,0,1,0,0,0,0,7,58,104
0,0,7,58,104,0,0,1,0,0
0,0,1,0,0,0,0,1,3,1
0,0,1,3,1,0,0,6,32,13
0,0,6,32,13,0,0,1,0,2
0,0,1,0,2,0,0,1,3,1
0,0,1,3,1,0,0,1,0,0
0,0,1,0,0,0,0,1,2,4
0,0,1,2,4,0,0,1,0,0
0,0,1,0,0,0,0,3,3,3
0,0,3,3,3,0,0,2,2,2
0,0,2,2,2,0,0,1,27,5
0,0,1,27,5,0,0,2,14,9
0,0,2,14,9,0,0,1,0,0
0,0,1,0,0,0,0,2,4,4
0,0,2,4,4,0,0,1,6,6
0,0,1,6,6,0,0,2,6,6
0,0,2,6,6,0,0,3,6,5
0,0,3,6,5,0,0,3,79,26
0,0,3,79,26,0,0,4,22,9
0,0,4,22,9,0,0,1,14,9
0,0,1,14,9,0,0,1,17,11
0,0,1,17,11,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,4,4
0,0,2,4,4,0,0,5,12,11
0,0,5,12,11,0,0,1,2,5
0,0,1,2,5,0,0,1,3,0
0,0,1,3,0,0,0,1,0,0
0,0,1,0,0,0,0,4,14,6
0,0,4,14,6,0,0,2,2,0
0,0,2,2,0,0,0,2,13,2
0,0,2,13,2,0,0,1,4,7
0,0,1,4,7,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,2,2,2
0,0,2,2,2,0,0,1,0,0
0,0,1,0,0,0,0,2,5,2
0,0,2,5,2,0,0,1,0,0
0,0,1,0,0,0,0,1,8,0
0,0,1,8,0,3,0,7,285,34
3,0,7,285,34,0,0,8,45,42
0,0,8,45,42,0,2,0,0,130
0,2,0,0,130,0,0,1,0,12
0,0,1,0,12,0,0,1,6,3
0,0,1,6,3,0,0,4,20,25
0,0,4,20,25,0,0,1,0,0
0,0,1,0,0,0,0,2,66,0
0,0,2,66,0,0,0,0,0,0
0,0,0,0,0,0,0,2,10,4
0,0,2,10,4,0,0,1,2,2
0,0,1,2,2,0,0,3,8,3
0,0,3,8,3,0,0,1,3,8
0,0,1,3,8,0,0,1,0,0
0,0,1,0,0,9,0,0,835,0
9,0,0,835,0,0,0,4,20,1
0,0,4,20,1,0,0,4,411,3
0,0,4,411,3,0,0,1,0,0
0,0,1,0,0,0,0,2,59,0
0,0,2,59,0,0,0,1,29,24
0,0,1,29,24,0,0,1,7,2
0,0,1,7,2,0,0,1,8,0
0,0,1,8,0,0,0,1,28,0
0,0,1,28,0,0,0,1,0,0
0,0,1,0,0,0,0,2,5,4
0,0,2,5,4,0,0,1,18,8
0,0,1,18,8,0,0,2,17,2
0,0,2,17,2,0,0,1,10,6
0,0,1,10,6,0,0,1,11,11
0,0,1,11,11,0,0,1,3,0
0,0,1,3,0,0,0,1,17,23
0,0,1,17,23,0,0,1,0,0
0,0,1,0,0,0,0,3,29,13
0,0,3,29,13,0,0,2,2,2
0,0,2,2,2,0,0,4,46,8
0,0,4,46,8,0,0,2,95,2
0,0,2,95,2,0,0,2,30,4
0,0,2,30,4,0,0,2,20,0
0,0,2,20,0,0,0,3,38,35
0,0,3,38,35,0,0,1,12,8
0,0,1,12,8,0,0,2,256,144
0,0,2,256,144,0,0,2,226,133
0,0,2,226,133,0,0,3,5,9
0,0,3,5,9,0,0,2,32,32
0,0,2,32,32,0,0,4,6,6
0,0,4,6,6,0,0,2,15,7
0,0,2,15,7,0,0,2,9,15
0,0,2,9,15,0,0,2,8,4
0,0,2,8,4,0,0,1,0,0
0,0,1,0,0,0,0,2,8,5
0,0,2,8,5,0,0,1,0,0
0,0,1,0,0,0,0,1,5,10
0,0,1,5,10,0,0,1,15,13
0,0,1,15,13,0,0,3,90,3
0,0,3,90,3,0,0,1,3,5
0,0,1,3,5,0,0,1,90,12
0,0,1,90,12,0,0,1,0,0
0,0,1,0,0,0,0,6,17,111
0,0,6,17,111,0,0,4,62,31
0,0,4,62,31,0,0,1,2,2
0,0,1,2,2,0,0,3,9,1
0,0,3,9,1,0,0,1,10,4
0,0,1,10,4,0,0,1,0,0
0,0,1,0,0,0,0,1,10,10
0,0,1,10,10,0,0,1,3,1
0,0,1,3,1,0,0,1,2,2
0,0,1,2,2,0,0,1,3,2
0,0,1,3,2,0,0,1,11,8
0,0,1,11,8,0,0,1,13,44
0,0,1,13,44,0,0,1,6,10
0,0,1,6,10,0,0,1,3,3
0,0,1,3,3,0,0,1,2,2
0,0,1,2,2,0,0,1,0,0
0,0,1,0,0,0,2,6,268,277
0,2,6,268,277,0,0,1,3,0
0,0,1,3,0,0,0,1,0,0
0,0,1,0,0,0,0,1,13,8
0,0,1,13,8,0,0,0,0,0
0,0,0,0,0,0,0,11,1301,820
0,0,11,1301,820,0,0,1,28,28
0,0,1,28,28,0,0,8,808,1281
0,0,8,808,1281,0,0,1,2,2
0,0,1,2,2,0,0,2,25,0
0,0,2,25,0,0,0,1,2,0
0,0,1,2,0,0,0,19,1231,647
0,0,19,1231,647,0,0,1,5,5
0,0,1,5,5,0,0,1,6,4
0,0,1,6,4,0,0,1,2,2
0,0,1,2,2,0,0,1,2,2
0,0,1,2,2,0,0,1,9,9
0,0,1,9,9,0,0,2,49,38
0,0,2,49,38,0,0,1,65,74
0,0,1,65,74,0,0,1,2,2
0,0,1,2,2,0,0,1,4,0
0,0,1,4,0,0,0,4,23,19
0,0,4,23,19,0,0,1,0,5
0,0,1,0,5,0,0,4,6,6
0,0,4,6,6,0,0,1,0,0
0,0,1,0,0,0,0,3,39,12
0,0,3,39,12,0,0,2,3,1
0,0,2,3,1,0,0,1,4,0
0,0,1,4,0,0,0,1,3,5
0,0,1,3,5,0,0,1,1,9
0,0,1,1,9,0,0,1,0,0
0,0,1,0,0,0,0,10,107,35
0,0,10,107,35,0,0,1,0,0
0,0,1,0,0,0,0,1,6,6
0,0,1,6,6,0,0,2,6,10
0,0,2,6,10,0,0,1,31,33
0,0,1,31,33,0,0,1,1,2
0,0,1,1,2,0,0,1,0,0
0,0,1,0,0,0,0,1,4,2
0,0,1,4,2,0,0,2,160,60
0,0,2,160,60,0,0,3,4,3
0,0,3,4,3,0,0,1,0,0
0,0,1,0,0,0,0,1,2,2
0,0,1,2,2,0,0,1,2,0
0,0,1,2,0,0,0,1,0,0
0,0,1,0,0,0,0,1,3,0
0,0,1,3,0,0,0,6,18,18
0,0,6,18,18,0,0,1,3,3
0,0,1,3,3,0,0,3,19,0
0,0,3,19,0,0,0,3,25,27
0,0,3,25,27,0,0,1,6,4
0,0,1,6,4,0,0,1,4,0
0,0,1,4,0,0,0,6,27,36
0,0,6,27,36,0,0,3,5,4
0,0,3,5,4,0,0,3,39,15
0,0,3,39,15,0,0,1,69,0
0,0,1,69,0,0,0,2,12,1
0,0,2,12,1,0,0,1,13,3
0,0,1,13,3,1,0,2,8,1
1,0,2,8,1,0,0,6,34,13
